LANGUAGE,언어,language,,,,,,,,모국어,,,,,,,
LAST_NAME,성-이름,last name,family name,last-name,family-name,lastname,familyname,,,이름-성,姓,성,,,,,
FIRST_NAME,이름-이름,first name,given name,first-name,firstname,givenname,,,,이름,이름 성은 제외,,,,,,
MIDDLE_NAME,middle name,additional name,,,,,,,,,,,,,,
AGE,나이,age,,,,,,,,,,,,,,,
TIME_ZONE,시간대,time zone,GMT,,,,,,,,,,,,,,
WEIGHT,몸무게,weight,,,,,,,,,,,,,,,
HEIGHT,키,height,,,,,,,,,,,,,,,
GENDER,성별,gender,,,,,,,,,,,,,,,
MALE,남자,man,남
FEMALE,여자,woman,여
NATIONALITY,국적,nationality,,,,,,,,,,,,,,,
BIRTH_PLACE,태어난도시,birth place,태어난곳,,,,,,,출생지,,,,,,,
BIRTH_YEAR,출생연,출생년,태어난 해,birthyear,생년,
BIRTH_MONTH,생월,
BIRTH_DAY,생일,birth date,birthdate,birthday,,,,,,,,,
BIRTH_INFO,생년월일
YEAR,년도,연도,연,년,year
MONTH,월,month
DAY,일,day,date
EMAIL,이메일,email,gmail,e-mail,email address,e-mail address,gmail address,메일주소,edit email,이메일 주소,,,,,,,
PHONE_NUMBER,전화번호,phone number,mobile number,phone1,phone2,phone,mobileno,usertel,callnum,전화,핸드폰 번호,휴대폰번호,휴대폰,핸드폰,폰번호,"REGEX://\s*(?:\+(\d{1,2}))?[- (]*(\d{2,3})[- )]*(\d{3,4})[- ]*(\d{4})\s*$",
SELF_DESCRIPTION,자기소개,introduction,,,,,,,,기타,한줄 소개,,,,,
FAX,팩스,fax,,,,,,,,,,,,,,,
NICKNAME,별칭,nickname,nick,,,,,,,다른이름,닉네임,별명,nic,,,,
HOMEPAGE,홈페이지,home page,url,website,,,,,,웹사이트,,,,,,,
INSTAGRAM_ACCOUNT,인스타그램계정,instagram account,naver account,,,인스타계정,네이버계정,,,,,,
GOOGLE_ACC,구글계정,google account,gmail,,,,,
FACEBOOK_ACC,facebook account,,페이스북계정,페북계정,,,이메일 또는 휴대폰
KAKAOTALK_ACC,카카오계정,kakao account,kakao talk account,카카오톡,카카오 회원번호,
CREDIT_CARD,크레딧카드,credit card,,,,,,,,credit card,,,,,,,
EXPIRE_DATE,만료기간,ccexp,expiration date,expire date,,,,
P_O_BOX,우편함,pobox,post office box,P.O.box,p.o. number,,,,,,,,,,
ADDRESS,주소,street address,address,addr,,,,,,도로명주소,수신지,출발지,장소,도착지,,,
DETAIL_ADDRESS,상세주소,street address 2,additional address,,,,,,,빌딩,,,,,,,
CITY,도시,city,,,,,,,행정구역,,,,,,,,,광역지방자치,,,,,,,,,,,,,,,
COUNTRY,국가,country,andorra,united arab emirates,afghanistan,antigua and barbuda,anguilla,albania,armenia,netherlands antilles,angola,antarctica,argentina,old style arpanet,american samoa,austria,australia,aruba,azerbaidjan,bosnia-herzegovina,barbados,bangladesh,belgium,burkina faso,bulgaria,bahrain,burundi,benin,bermuda,brunei darussalam,bolivia,brazil,bahamas,bhutan,bouvet island,botswana,belarus,belize,canada,cocos (keeling) islands,central african republic,congo,switzerland,ivory coast (cote d'ivoire),cook islands,chile,cameroon,china,colombia,commercial,costa rica,former czechoslovakia,cuba,cape verde,christmas island,cyprus,czech republic,germany,djibouti,denmark,dominica,dominican republic,algeria,ecuador,usa educational,estonia,egypt,western sahara,eritrea,spain,ethiopia,finland,fiji,falkland islands,micronesia,faroe islands,france,france (european territory),gabon,great britain,grenada,georgia,french guyana,ghana,gibraltar,greenland,gambia,guinea,usa government,guadeloupe (french),equatorial guinea,greece,s. georgia & s. sandwich isls.,guatemala,guam (usa),guinea bissau,guyana,hong kong,heard and mcdonald islands,honduras,croatia,haiti,hungary,indonesia,ireland,israel,india,international,british indian ocean territory,iraq,iran,iceland,italy,jamaica,jordan,japan,kenya,kyrgyzstan,cambodia,kiribati,comoros,saint kitts & nevis anguilla,north korea,south korea,kuwait,cayman islands,kazakhstan,laos,lebanon,saint lucia,liechtenstein,sri lanka,liberia,lesotho,lithuania,luxembourg,latvia,libya,morocco,monaco,moldavia,madagascar,marshall islands,usa military,macedonia,mali,myanmar,mongolia,macau,northern mariana islands,martinique (french),mauritania,montserrat,malta,mauritius,maldives,malawi,mexico,malaysia,mozambique,namibia,nato (this was purged in 1996 - see hq.nato.int),new caledonia (french),niger,network,norfolk island,nigeria,nicaragua,netherlands,norway,nepal,nauru,neutral zone,niue,new zealand,oman,non-profit making organisations (sic),panama,peru,polynesia (french),papua new guinea,philippines,pakistan,poland,saint pierre and miquelon,pitcairn island,puerto rico,portugal,palau,paraguay,qatar,reunion (french),romania,russian federation,rwanda,saudi arabia,solomon islands,seychelles,sudan,sweden,singapore,saint helena,slovenia,svalbard and jan mayen islands,slovak republic,sierra leone,san marino,senegal,somalia,suriname,saint tome (sao tome) and principe,former ussr,el salvador,syria,swaziland,turks and caicos islands,chad,french southern territories,togo,thailand,tadjikistan,tokelau,turkmenistan,tunisia,tonga,east timor,turkey,trinidad and tobago,tuvalu,taiwan,tanzania,ukraine,uganda,united kingdom,usa minor outlying islands,united states,uruguay,uzbekistan,vatican city state,saint vincent & grenadines,venezuela,virgin islands (british),virgin islands (usa),vietnam,vanuatu,wallis and futuna islands,samoa,yemen,mayotte,yugoslavia,south africa,zambia,zaire,zimbabwe,지역,대한민국
ZIPCODE,우편번호,post code,postal code,zip code,zip number,,,,,,,,,,,,,
SCHOOL,학교,school,university,colledge,,,,,,대학교,출신학교,,,,,,
MAJOR,학과,department,major,dept,,,,,,전공,부서명,,,,,,
ENTERANCE_DATE,입학일,admission date,입학예정일,,,,,,
GRADUATE_DATE,졸업일,graduation date,졸업예정일,,,,,,
COMPANY,회사,company,,,,,,,,근무지,,,,,,,
COMPANY_ADDRESS,회사위치,company address,,,,,,,,근무주소,회사주소,근무처 주소,,,,,
SALARY,연봉,base salary,salary,,,,,,,급여,,,,,,,
EMPLOYMENT_TYPE,계약형태,employment type,,,,,,,,근로형태,,,,,,,
JOB_CLASSIFICATION,직급,job title,,,,,,,,,,,,,,,
POSITION,직무,responsibility,,,,,,,,직책,직위,,,,,,
WORK_START_DATE,근무시작일,,,,,
WORK_END_DATE,근무종료일,,,,,
SEARCH,검색,search,keyword,query,fa-search,srch,,,,,색인,질의,키워드,통합검색,무엇이 궁금,검색창,,,,,,
RECEIVER,수신자,email to,recipients,,,,,,,수신,받는 사람,,,,,수신인,
TITLE,제목,title,subject,file name,,,,,,,,,,,,,
CONTENT,내용,content,comment,feedback,description,message,compose,,,글쓰기,피드백,의견,질문,제안,댓글,불편,대화,답글,제보,개선,메세지를 입력,메세지,메시지,메모,아이디어,설명,
ATTACHMENT,첨부,attachment,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
PROVINCE,시군구,province,,,,,,,,기초지방자치,시 군,,,,,,
LOCALITY,읍면동,locality,where,,,,,,,비자치구역,동 읍 면,동 면,읍 면 동,,,,
BUILDING,빌딩,building,,,,,,,,건물,,,,,,,
LAND_LOT_NUMBER,지번,Land lot number,,,,,,,,,,,,,,,
LAND_LOT_ADDRESS,지번주소,Land lot address,,,,,,,,옛날주소,,,,,,,
,,,,,,,,,,,,,,,,
CHILD_NAME,자녀이름,child name,,,,,,,,,,,,,,,
LOGIN,로그인,login,signin,,shortcutname,,,,,,,,,,
LOGIN_ID,id,아이디,userid,id nm,id name,user_id,username,,,,,
SIGNUP_BTN,회원가입,join member,새로운 계정 만들기,이메일로 가입하기,btn join,회원 가입,새 계정 만들기,새로운 카카오계정 만들기
SIGNUP_WITH_FACEBOOK_BTN,,,,페이스북으로 간편하게 가입하기,layout facebook
PASSWORD,패스워드,password,passwd,pw,input pass,,,,,암호,비밀번호,,,,,,
PASSWORD_CONFIRM,password repeat,비밀번호 확인,,,,,
KOREAN_SSN,주민번호,koreanssn,,,,,,,,,,,,,,,
SSN,social security number,,,,,,,,,,,,,,,
IP_ADDRES,ip주소,ip address,ipaddress,192.168.,,,,,,,,,,,,,
FULL_NAME,전체이름,full name,fullname,combined name,,,이름,,,이 름,주문자명,성명,익명,edit name,이름을 입력해 주세요,
RECOMMENDER,추천인,recommender,,,,,,,,,,,,,,,
FRIEND,친구,friend,guest,friends,,,,,,,,,,,,,
PRAGRANCY_DUE_DATE,출생예정일,baby due date,edd
,,,,,
RESTAURANT,식당,restaurant,dining,맛집,밥집,다이닝,음식점
CARRIER,통신사,carrier company,SKT,LGT,KT,
TICKER_SYMBOL,종목명,ticker symbol,종목코드,
SUBWAY_LINE,지하철 노선,subway line,노선 번호,
ATTENDEE,참석자,attendee,
AREA_CODE,지역코드,area code,
BUS_STOP,정류소,bus stop,정류장,
STATION_NAME,역명,,subway stop,
AUTHOR,저자명,author,writer,composer,
VERIFICATION_NUMBER,인증번호,authno,securitynum,보안숫자,verification number,,,,
REQUEST_VERIFICATION_NUMBER,인증번호 받기,인증하기,인증,,,인증 번호 보내기,,
PLAYER_NAME,선수이름,player name,,,,,선수명,
HOSPITAL,병원,hospital,,
ISBN,isbn,isbn,도서번호,
DRUG_NAME,약이름,drug name,,,약 이름,medicine name,
APP_PACKAGE,앱패키지,app package,,앱 패키지,
DISEASES,병명,disease,sickness,,아픈곳,아픈데
AMOUNT,계,amount,,합계,금액,
CURRENCY,통화,currency,,화폐,
MILEAGE,마일리지,mileage,,자동차마일리지,
MODEL,모델,model,,종류,
MODEL_YEAR,제작연도,model year,,,
VOLUME,유량,volume,주류량,
DEPARTURE_DATE,가는날,departure date,가는 날,예정일,
ARRIVAL_DATE,오는날,arrival date,오는 날,종료예정일,
START_DATE,시작일,start date,,
END_DATE,종료일,end date,,
FOOD,음식,food,recipes,cuisine,,,,,,
CLOSE,닫기,close,
AGREE_ALL,전체-동의,agreeall,agree all,모두 확인 동의,agreement all,전체동의,chk agreement all,
AGREE,동의,agree,개인정보처리방침에 동의,이용약관
MENU_ITEM,메뉴-항목,menu item,
MENU,메뉴,menu,fa-bars,미티영 open,디렉토리
BANNER,베너,banner,
SETTING,설정,setting,
NEXT,다음,next,fa-chevron-r,동의하고 계속 진행합니다,다음단계로
PREVIOUS,이전,fa-chevron-l,
CANCEL,취소,cancel,fa-times,
BOOKMARK,북마크
START,시작하기,
CONFIRM,confirm,확인
COMPLETED,가입 완료,완료,,인증 완료,
FOOTER_MENU,,,,btn menu up
